"routeCode","busRegNo","serviceDate","schedDepart","schedArrive","headsign"
"R008","NB-1003","2025-10-12T00:00:00.000Z","2025-10-12T08:50:00.000Z","2025-10-12T11:17:00.000Z","Trincomalee - Batticaloa"
"R008","NB-1003","2025-10-12T00:00:00.000Z","2025-10-12T08:55:00.000Z","2025-10-12T11:22:00.000Z","Trincomalee - Batticaloa"
"R008","NB-1003","2025-10-12T00:00:00.000Z","2025-10-12T09:00:00.000Z","2025-10-12T11:27:00.000Z","Trincomalee - Batticaloa"
"R008","NB-1003","2025-10-12T00:00:00.000Z","2025-10-12T09:05:00.000Z","2025-10-12T11:32:00.000Z","Trincomalee - Batticaloa"
"R008","NB-1003","2025-10-12T00:00:00.000Z","2025-10-12T09:10:00.000Z","2025-10-12T11:37:00.000Z","Trincomalee - Batticaloa"
"R008","NB-1003","2025-10-12T00:00:00.000Z","2025-10-12T09:15:00.000Z","2025-10-12T11:42:00.000Z","Trincomalee - Batticaloa"
"R008","NB-1003","2025-10-12T00:00:00.000Z","2025-10-12T09:20:00.000Z","2025-10-12T11:47:00.000Z","Trincomalee - Batticaloa"
"R008","NB-1003","2025-10-12T00:00:00.000Z","2025-10-12T09:25:00.000Z","2025-10-12T11:52:00.000Z","Trincomalee - Batticaloa"
"R008","NB-1003","2025-10-12T00:00:00.000Z","2025-10-12T09:30:00.000Z","2025-10-12T11:57:00.000Z","Trincomalee - Batticaloa"
"R008","NB-1003","2025-10-12T00:00:00.000Z","2025-10-12T09:35:00.000Z","2025-10-12T12:02:00.000Z","Trincomalee - Batticaloa"
"R008","NB-1003","2025-10-12T00:00:00.000Z","2025-10-12T09:40:00.000Z","2025-10-12T12:07:00.000Z","Trincomalee - Batticaloa"
"R008","NB-1003","2025-10-12T00:00:00.000Z","2025-10-12T09:45:00.000Z","2025-10-12T12:12:00.000Z","Trincomalee - Batticaloa"
"R008","NB-1003","2025-10-12T00:00:00.000Z","2025-10-12T09:50:00.000Z","2025-10-12T12:17:00.000Z","Trincomalee - Batticaloa"
"R008","NB-1003","2025-10-12T00:00:00.000Z","2025-10-12T09:55:00.000Z","2025-10-12T12:22:00.000Z","Trincomalee - Batticaloa"
"R008","NB-1003","2025-10-12T00:00:00.000Z","2025-10-12T10:00:00.000Z","2025-10-12T12:27:00.000Z","Trincomalee - Batticaloa"
"R008","NB-1003","2025-10-12T00:00:00.000Z","2025-10-12T10:05:00.000Z","2025-10-12T12:32:00.000Z","Trincomalee - Batticaloa"
"R008","NB-1003","2025-10-12T00:00:00.000Z","2025-10-12T10:10:00.000Z","2025-10-12T12:37:00.000Z","Trincomalee - Batticaloa"
"R008","NB-1003","2025-10-12T00:00:00.000Z","2025-10-12T10:15:00.000Z","2025-10-12T12:42:00.000Z","Trincomalee - Batticaloa"
"R008","NB-1003","2025-10-12T00:00:00.000Z","2025-10-12T10:20:00.000Z","2025-10-12T12:47:00.000Z","Trincomalee - Batticaloa"
"R008","NB-1003","2025-10-12T00:00:00.000Z","2025-10-12T10:25:00.000Z","2025-10-12T12:52:00.000Z","Trincomalee - Batticaloa"
"R008","NB-1003","2025-10-12T00:00:00.000Z","2025-10-12T10:30:00.000Z","2025-10-12T12:57:00.000Z","Trincomalee - Batticaloa"
"R008","NB-1003","2025-10-12T00:00:00.000Z","2025-10-12T10:35:00.000Z","2025-10-12T13:02:00.000Z","Trincomalee - Batticaloa"
"R008","NB-1003","2025-10-12T00:00:00.000Z","2025-10-12T10:40:00.000Z","2025-10-12T13:07:00.000Z","Trincomalee - Batticaloa"
"R008","NB-1003","2025-10-12T00:00:00.000Z","2025-10-12T10:45:00.000Z","2025-10-12T13:12:00.000Z","Trincomalee - Batticaloa"
"R008","NB-1003","2025-10-12T00:00:00.000Z","2025-10-12T10:50:00.000Z","2025-10-12T13:17:00.000Z","Trincomalee - Batticaloa"
"R008","NB-1003","2025-10-12T00:00:00.000Z","2025-10-12T10:55:00.000Z","2025-10-12T13:22:00.000Z","Trincomalee - Batticaloa"
"R008","NB-1003","2025-10-12T00:00:00.000Z","2025-10-12T11:00:00.000Z","2025-10-12T13:27:00.000Z","Trincomalee - Batticaloa"
"R008","NB-1003","2025-10-12T00:00:00.000Z","2025-10-12T11:05:00.000Z","2025-10-12T13:32:00.000Z","Trincomalee - Batticaloa"
"R008","NB-1003","2025-10-12T00:00:00.000Z","2025-10-12T11:10:00.000Z","2025-10-12T13:37:00.000Z","Trincomalee - Batticaloa"
"R008","NB-1003","2025-10-12T00:00:00.000Z","2025-10-12T11:15:00.000Z","2025-10-12T13:42:00.000Z","Trincomalee - Batticaloa"
"R008","NB-1003","2025-10-12T00:00:00.000Z","2025-10-12T11:20:00.000Z","2025-10-12T13:47:00.000Z","Trincomalee - Batticaloa"
"R008","NB-1003","2025-10-12T00:00:00.000Z","2025-10-12T11:25:00.000Z","2025-10-12T13:52:00.000Z","Trincomalee - Batticaloa"
"R008","NB-1003","2025-10-12T00:00:00.000Z","2025-10-12T11:30:00.000Z","2025-10-12T13:57:00.000Z","Trincomalee - Batticaloa"
"R008","NB-1003","2025-10-12T00:00:00.000Z","2025-10-12T11:35:00.000Z","2025-10-12T14:02:00.000Z","Trincomalee - Batticaloa"
"R008","NB-1003","2025-10-12T00:00:00.000Z","2025-10-12T11:40:00.000Z","2025-10-12T14:07:00.000Z","Trincomalee - Batticaloa"
"R008","NB-1003","2025-10-12T00:00:00.000Z","2025-10-12T11:45:00.000Z","2025-10-12T14:12:00.000Z","Trincomalee - Batticaloa"
"R008","NB-1003","2025-10-12T00:00:00.000Z","2025-10-12T11:50:00.000Z","2025-10-12T14:17:00.000Z","Trincomalee - Batticaloa"
"R008","NB-1003","2025-10-12T00:00:00.000Z","2025-10-12T11:55:00.000Z","2025-10-12T14:22:00.000Z","Trincomalee - Batticaloa"
"R008","NB-1003","2025-10-12T00:00:00.000Z","2025-10-12T12:00:00.000Z","2025-10-12T14:27:00.000Z","Trincomalee - Batticaloa"
"R008","NB-1003","2025-10-12T00:00:00.000Z","2025-10-12T12:05:00.000Z","2025-10-12T14:32:00.000Z","Trincomalee - Batticaloa"
"R008","NB-1003","2025-10-12T00:00:00.000Z","2025-10-12T12:10:00.000Z","2025-10-12T14:37:00.000Z","Trincomalee - Batticaloa"
"R008","NB-1003","2025-10-12T00:00:00.000Z","2025-10-12T12:15:00.000Z","2025-10-12T14:42:00.000Z","Trincomalee - Batticaloa"
"R008","NB-1003","2025-10-12T00:00:00.000Z","2025-10-12T12:20:00.000Z","2025-10-12T14:47:00.000Z","Trincomalee - Batticaloa"
"R008","NB-1003","2025-10-12T00:00:00.000Z","2025-10-12T12:25:00.000Z","2025-10-12T14:52:00.000Z","Trincomalee - Batticaloa"
"R008","NB-1003","2025-10-12T00:00:00.000Z","2025-10-12T12:30:00.000Z","2025-10-12T14:57:00.000Z","Trincomalee - Batticaloa"
"R008","NB-1003","2025-10-12T00:00:00.000Z","2025-10-12T12:35:00.000Z","2025-10-12T15:02:00.000Z","Trincomalee - Batticaloa"
"R008","NB-1003","2025-10-12T00:00:00.000Z","2025-10-12T12:40:00.000Z","2025-10-12T15:07:00.000Z","Trincomalee - Batticaloa"
"R008","NB-1003","2025-10-12T00:00:00.000Z","2025-10-12T12:45:00.000Z","2025-10-12T15:12:00.000Z","Trincomalee - Batticaloa"
"R008","NB-1003","2025-10-12T00:00:00.000Z","2025-10-12T12:50:00.000Z","2025-10-12T15:17:00.000Z","Trincomalee - Batticaloa"
"R008","NB-1003","2025-10-12T00:00:00.000Z","2025-10-12T12:55:00.000Z","2025-10-12T15:22:00.000Z","Trincomalee - Batticaloa"
"R008","NB-1003","2025-10-12T00:00:00.000Z","2025-10-12T13:00:00.000Z","2025-10-12T15:27:00.000Z","Trincomalee - Batticaloa"
"R008","NB-1003","2025-10-12T00:00:00.000Z","2025-10-12T13:05:00.000Z","2025-10-12T15:32:00.000Z","Trincomalee - Batticaloa"
"R008","NB-1003","2025-10-12T00:00:00.000Z","2025-10-12T13:10:00.000Z","2025-10-12T15:37:00.000Z","Trincomalee - Batticaloa"
"R008","NB-1003","2025-10-12T00:00:00.000Z","2025-10-12T13:15:00.000Z","2025-10-12T15:42:00.000Z","Trincomalee - Batticaloa"
"R008","NB-1003","2025-10-12T00:00:00.000Z","2025-10-12T13:20:00.000Z","2025-10-12T15:47:00.000Z","Trincomalee - Batticaloa"
"R008","NB-1003","2025-10-12T00:00:00.000Z","2025-10-12T13:25:00.000Z","2025-10-12T15:52:00.000Z","Trincomalee - Batticaloa"
"R008","NB-1003","2025-10-12T00:00:00.000Z","2025-10-12T13:30:00.000Z","2025-10-12T15:57:00.000Z","Trincomalee - Batticaloa"
"R008","NB-1003","2025-10-12T00:00:00.000Z","2025-10-12T13:35:00.000Z","2025-10-12T16:02:00.000Z","Trincomalee - Batticaloa"
"R008","NB-1003","2025-10-12T00:00:00.000Z","2025-10-12T13:40:00.000Z","2025-10-12T16:07:00.000Z","Trincomalee - Batticaloa"
"R008","NB-1003","2025-10-12T00:00:00.000Z","2025-10-12T13:45:00.000Z","2025-10-12T16:12:00.000Z","Trincomalee - Batticaloa"
"R008","NB-1003","2025-10-12T00:00:00.000Z","2025-10-12T13:50:00.000Z","2025-10-12T16:17:00.000Z","Trincomalee - Batticaloa"
"R008","NB-1003","2025-10-12T00:00:00.000Z","2025-10-12T13:55:00.000Z","2025-10-12T16:22:00.000Z","Trincomalee - Batticaloa"
"R008","NB-1003","2025-10-12T00:00:00.000Z","2025-10-12T14:00:00.000Z","2025-10-12T16:27:00.000Z","Trincomalee - Batticaloa"
"R008","NB-1003","2025-10-12T00:00:00.000Z","2025-10-12T14:05:00.000Z","2025-10-12T16:32:00.000Z","Trincomalee - Batticaloa"
"R008","NB-1003","2025-10-12T00:00:00.000Z","2025-10-12T14:10:00.000Z","2025-10-12T16:37:00.000Z","Trincomalee - Batticaloa"
"R008","NB-1003","2025-10-12T00:00:00.000Z","2025-10-12T14:15:00.000Z","2025-10-12T16:42:00.000Z","Trincomalee - Batticaloa"
"R008","NB-1003","2025-10-12T00:00:00.000Z","2025-10-12T14:20:00.000Z","2025-10-12T16:47:00.000Z","Trincomalee - Batticaloa"
"R008","NB-1003","2025-10-12T00:00:00.000Z","2025-10-12T14:25:00.000Z","2025-10-12T16:52:00.000Z","Trincomalee - Batticaloa"
"R008","NB-1003","2025-10-12T00:00:00.000Z","2025-10-12T14:30:00.000Z","2025-10-12T16:57:00.000Z","Trincomalee - Batticaloa"
"R008","NB-1003","2025-10-12T00:00:00.000Z","2025-10-12T14:35:00.000Z","2025-10-12T17:02:00.000Z","Trincomalee - Batticaloa"
"R008","NB-1003","2025-10-12T00:00:00.000Z","2025-10-12T14:40:00.000Z","2025-10-12T17:07:00.000Z","Trincomalee - Batticaloa"
"R008","NB-1003","2025-10-12T00:00:00.000Z","2025-10-12T14:45:00.000Z","2025-10-12T17:12:00.000Z","Trincomalee - Batticaloa"
"R008","NB-1003","2025-10-12T00:00:00.000Z","2025-10-12T14:50:00.000Z","2025-10-12T17:17:00.000Z","Trincomalee - Batticaloa"
"R008","NB-1003","2025-10-12T00:00:00.000Z","2025-10-12T14:55:00.000Z","2025-10-12T17:22:00.000Z","Trincomalee - Batticaloa"
"R008","NB-1003","2025-10-12T00:00:00.000Z","2025-10-12T15:00:00.000Z","2025-10-12T17:27:00.000Z","Trincomalee - Batticaloa"
"R008","NB-1003","2025-10-12T00:00:00.000Z","2025-10-12T15:05:00.000Z","2025-10-12T17:32:00.000Z","Trincomalee - Batticaloa"
"R008","NB-1003","2025-10-12T00:00:00.000Z","2025-10-12T15:10:00.000Z","2025-10-12T17:37:00.000Z","Trincomalee - Batticaloa"
"R008","NB-1003","2025-10-12T00:00:00.000Z","2025-10-12T15:15:00.000Z","2025-10-12T17:42:00.000Z","Trincomalee - Batticaloa"
"R008","NB-1003","2025-10-12T00:00:00.000Z","2025-10-12T15:20:00.000Z","2025-10-12T17:47:00.000Z","Trincomalee - Batticaloa"
"R008","NB-1003","2025-10-12T00:00:00.000Z","2025-10-12T15:25:00.000Z","2025-10-12T17:52:00.000Z","Trincomalee - Batticaloa"
"R008","NB-1003","2025-10-12T00:00:00.000Z","2025-10-12T15:30:00.000Z","2025-10-12T17:57:00.000Z","Trincomalee - Batticaloa"
"R008","NB-1003","2025-10-12T00:00:00.000Z","2025-10-12T15:35:00.000Z","2025-10-12T18:02:00.000Z","Trincomalee - Batticaloa"
"R008","NB-1003","2025-10-12T00:00:00.000Z","2025-10-12T15:40:00.000Z","2025-10-12T18:07:00.000Z","Trincomalee - Batticaloa"
"R008","NB-1003","2025-10-12T00:00:00.000Z","2025-10-12T15:45:00.000Z","2025-10-12T18:12:00.000Z","Trincomalee - Batticaloa"
"R008","NB-1003","2025-10-12T00:00:00.000Z","2025-10-12T15:50:00.000Z","2025-10-12T18:17:00.000Z","Trincomalee - Batticaloa"
"R008","NB-1003","2025-10-12T00:00:00.000Z","2025-10-12T15:55:00.000Z","2025-10-12T18:22:00.000Z","Trincomalee - Batticaloa"
"R008","NB-1003","2025-10-12T00:00:00.000Z","2025-10-12T16:00:00.000Z","2025-10-12T18:27:00.000Z","Trincomalee - Batticaloa"
"R008","NB-1003","2025-10-12T00:00:00.000Z","2025-10-12T16:05:00.000Z","2025-10-12T18:32:00.000Z","Trincomalee - Batticaloa"
"R008","NB-1003","2025-10-12T00:00:00.000Z","2025-10-12T16:10:00.000Z","2025-10-12T18:37:00.000Z","Trincomalee - Batticaloa"
"R008","NB-1003","2025-10-12T00:00:00.000Z","2025-10-12T16:15:00.000Z","2025-10-12T18:42:00.000Z","Trincomalee - Batticaloa"
"R008","NB-1003","2025-10-12T00:00:00.000Z","2025-10-12T16:20:00.000Z","2025-10-12T18:47:00.000Z","Trincomalee - Batticaloa"
"R008","NB-1003","2025-10-12T00:00:00.000Z","2025-10-12T16:25:00.000Z","2025-10-12T18:52:00.000Z","Trincomalee - Batticaloa"
"R008","NB-1003","2025-10-12T00:00:00.000Z","2025-10-12T16:30:00.000Z","2025-10-12T18:57:00.000Z","Trincomalee - Batticaloa"
"R008","NB-1003","2025-10-12T00:00:00.000Z","2025-10-12T16:35:00.000Z","2025-10-12T19:02:00.000Z","Trincomalee - Batticaloa"
"R008","NB-1003","2025-10-12T00:00:00.000Z","2025-10-12T16:40:00.000Z","2025-10-12T19:07:00.000Z","Trincomalee - Batticaloa"
"R008","NB-1003","2025-10-12T00:00:00.000Z","2025-10-12T16:45:00.000Z","2025-10-12T19:12:00.000Z","Trincomalee - Batticaloa"
"R008","NB-1003","2025-10-12T00:00:00.000Z","2025-10-12T16:50:00.000Z","2025-10-12T19:17:00.000Z","Trincomalee - Batticaloa"
"R008","NB-1003","2025-10-12T00:00:00.000Z","2025-10-12T16:55:00.000Z","2025-10-12T19:22:00.000Z","Trincomalee - Batticaloa"
"R008","NB-1003","2025-10-12T00:00:00.000Z","2025-10-12T17:00:00.000Z","2025-10-12T19:27:00.000Z","Trincomalee - Batticaloa"
"R008","NB-1003","2025-10-12T00:00:00.000Z","2025-10-12T17:05:00.000Z","2025-10-12T19:32:00.000Z","Trincomalee - Batticaloa"
"R008","NB-1003","2025-10-12T00:00:00.000Z","2025-10-12T17:10:00.000Z","2025-10-12T19:37:00.000Z","Trincomalee - Batticaloa"
"R008","NB-1003","2025-10-12T00:00:00.000Z","2025-10-12T17:15:00.000Z","2025-10-12T19:42:00.000Z","Trincomalee - Batticaloa"
"R008","NB-1003","2025-10-12T00:00:00.000Z","2025-10-12T17:20:00.000Z","2025-10-12T19:47:00.000Z","Trincomalee - Batticaloa"
"R008","NB-1003","2025-10-12T00:00:00.000Z","2025-10-12T17:25:00.000Z","2025-10-12T19:52:00.000Z","Trincomalee - Batticaloa"
"R008","NB-1003","2025-10-12T00:00:00.000Z","2025-10-12T17:30:00.000Z","2025-10-12T19:57:00.000Z","Trincomalee - Batticaloa"
"R008","NB-1003","2025-10-12T00:00:00.000Z","2025-10-12T17:35:00.000Z","2025-10-12T20:02:00.000Z","Trincomalee - Batticaloa"
"R008","NB-1003","2025-10-12T00:00:00.000Z","2025-10-12T17:40:00.000Z","2025-10-12T20:07:00.000Z","Trincomalee - Batticaloa"
"R008","NB-1003","2025-10-12T00:00:00.000Z","2025-10-12T17:45:00.000Z","2025-10-12T20:12:00.000Z","Trincomalee - Batticaloa"
"R008","NB-1003","2025-10-12T00:00:00.000Z","2025-10-12T17:50:00.000Z","2025-10-12T20:17:00.000Z","Trincomalee - Batticaloa"
"R008","NB-1003","2025-10-12T00:00:00.000Z","2025-10-12T17:55:00.000Z","2025-10-12T20:22:00.000Z","Trincomalee - Batticaloa"
"R008","NB-1003","2025-10-12T00:00:00.000Z","2025-10-12T18:00:00.000Z","2025-10-12T20:27:00.000Z","Trincomalee - Batticaloa"
"R008","NB-1003","2025-10-12T00:00:00.000Z","2025-10-12T18:05:00.000Z","2025-10-12T20:32:00.000Z","Trincomalee - Batticaloa"
"R008","NB-1003","2025-10-12T00:00:00.000Z","2025-10-12T18:10:00.000Z","2025-10-12T20:37:00.000Z","Trincomalee - Batticaloa"
"R008","NB-1003","2025-10-12T00:00:00.000Z","2025-10-12T18:15:00.000Z","2025-10-12T20:42:00.000Z","Trincomalee - Batticaloa"
"R008","NB-1003","2025-10-12T00:00:00.000Z","2025-10-12T18:20:00.000Z","2025-10-12T20:47:00.000Z","Trincomalee - Batticaloa"
"R008","NB-1003","2025-10-12T00:00:00.000Z","2025-10-12T18:25:00.000Z","2025-10-12T20:52:00.000Z","Trincomalee - Batticaloa"
"R008","NB-1003","2025-10-12T00:00:00.000Z","2025-10-12T18:30:00.000Z","2025-10-12T20:57:00.000Z","Trincomalee - Batticaloa"
"R008","NB-1003","2025-10-12T00:00:00.000Z","2025-10-12T18:35:00.000Z","2025-10-12T21:02:00.000Z","Trincomalee - Batticaloa"
"R008","NB-1003","2025-10-12T00:00:00.000Z","2025-10-12T18:40:00.000Z","2025-10-12T21:07:00.000Z","Trincomalee - Batticaloa"
"R008","NB-1003","2025-10-12T00:00:00.000Z","2025-10-12T18:45:00.000Z","2025-10-12T21:12:00.000Z","Trincomalee - Batticaloa"
"R008","NB-1003","2025-10-12T00:00:00.000Z","2025-10-12T18:50:00.000Z","2025-10-12T21:17:00.000Z","Trincomalee - Batticaloa"
"R008","NB-1003","2025-10-12T00:00:00.000Z","2025-10-12T18:55:00.000Z","2025-10-12T21:22:00.000Z","Trincomalee - Batticaloa"
"R008","NB-1003","2025-10-12T00:00:00.000Z","2025-10-12T19:00:00.000Z","2025-10-12T21:27:00.000Z","Trincomalee - Batticaloa"
"R008","NB-1003","2025-10-12T00:00:00.000Z","2025-10-12T19:05:00.000Z","2025-10-12T21:32:00.000Z","Trincomalee - Batticaloa"
"R008","NB-1003","2025-10-12T00:00:00.000Z","2025-10-12T19:10:00.000Z","2025-10-12T21:37:00.000Z","Trincomalee - Batticaloa"
"R008","NB-1003","2025-10-12T00:00:00.000Z","2025-10-12T19:15:00.000Z","2025-10-12T21:42:00.000Z","Trincomalee - Batticaloa"
"R008","NB-1003","2025-10-12T00:00:00.000Z","2025-10-12T19:20:00.000Z","2025-10-12T21:47:00.000Z","Trincomalee - Batticaloa"
"R008","NB-1003","2025-10-12T00:00:00.000Z","2025-10-12T19:25:00.000Z","2025-10-12T21:52:00.000Z","Trincomalee - Batticaloa"
"R008","NB-1003","2025-10-12T00:00:00.000Z","2025-10-12T19:30:00.000Z","2025-10-12T21:57:00.000Z","Trincomalee - Batticaloa"
"R008","NB-1003","2025-10-12T00:00:00.000Z","2025-10-12T19:35:00.000Z","2025-10-12T22:02:00.000Z","Trincomalee - Batticaloa"
"R008","NB-1003","2025-10-12T00:00:00.000Z","2025-10-12T19:40:00.000Z","2025-10-12T22:07:00.000Z","Trincomalee - Batticaloa"
"R008","NB-1003","2025-10-12T00:00:00.000Z","2025-10-12T19:45:00.000Z","2025-10-12T22:12:00.000Z","Trincomalee - Batticaloa"
"R008","NB-1003","2025-10-12T00:00:00.000Z","2025-10-12T19:50:00.000Z","2025-10-12T22:17:00.000Z","Trincomalee - Batticaloa"
"R008","NB-1003","2025-10-12T00:00:00.000Z","2025-10-12T19:55:00.000Z","2025-10-12T22:22:00.000Z","Trincomalee - Batticaloa"
"R008","NB-1003","2025-10-12T00:00:00.000Z","2025-10-12T20:00:00.000Z","2025-10-12T22:27:00.000Z","Trincomalee - Batticaloa"
"R008","NB-1003","2025-10-12T00:00:00.000Z","2025-10-12T20:05:00.000Z","2025-10-12T22:32:00.000Z","Trincomalee - Batticaloa"
"R008","NB-1003","2025-10-12T00:00:00.000Z","2025-10-12T20:10:00.000Z","2025-10-12T22:37:00.000Z","Trincomalee - Batticaloa"
"R008","NB-1003","2025-10-12T00:00:00.000Z","2025-10-12T20:15:00.000Z","2025-10-12T22:42:00.000Z","Trincomalee - Batticaloa"
"R008","NB-1003","2025-10-12T00:00:00.000Z","2025-10-12T20:20:00.000Z","2025-10-12T22:47:00.000Z","Trincomalee - Batticaloa"
"R008","NB-1003","2025-10-12T00:00:00.000Z","2025-10-12T20:25:00.000Z","2025-10-12T22:52:00.000Z","Trincomalee - Batticaloa"
"R008","NB-1003","2025-10-12T00:00:00.000Z","2025-10-12T20:30:00.000Z","2025-10-12T22:57:00.000Z","Trincomalee - Batticaloa"
"R008","NB-1003","2025-10-12T00:00:00.000Z","2025-10-12T20:35:00.000Z","2025-10-12T23:02:00.000Z","Trincomalee - Batticaloa"
"R008","NB-1003","2025-10-12T00:00:00.000Z","2025-10-12T20:40:00.000Z","2025-10-12T23:07:00.000Z","Trincomalee - Batticaloa"
"R008","NB-1003","2025-10-12T00:00:00.000Z","2025-10-12T20:45:00.000Z","2025-10-12T23:12:00.000Z","Trincomalee - Batticaloa"
"R008","NB-1003","2025-10-12T00:00:00.000Z","2025-10-12T20:50:00.000Z","2025-10-12T23:17:00.000Z","Trincomalee - Batticaloa"
"R008","NB-1003","2025-10-12T00:00:00.000Z","2025-10-12T20:55:00.000Z","2025-10-12T23:22:00.000Z","Trincomalee - Batticaloa"
"R008","NB-1003","2025-10-12T00:00:00.000Z","2025-10-12T21:00:00.000Z","2025-10-12T23:27:00.000Z","Trincomalee - Batticaloa"
"R008","NB-1003","2025-10-12T00:00:00.000Z","2025-10-12T21:05:00.000Z","2025-10-12T23:32:00.000Z","Trincomalee - Batticaloa"
"R008","NB-1003","2025-10-12T00:00:00.000Z","2025-10-12T21:10:00.000Z","2025-10-12T23:37:00.000Z","Trincomalee - Batticaloa"
"R008","NB-1003","2025-10-12T00:00:00.000Z","2025-10-12T21:15:00.000Z","2025-10-12T23:42:00.000Z","Trincomalee - Batticaloa"
"R008","NB-1003","2025-10-12T00:00:00.000Z","2025-10-12T21:20:00.000Z","2025-10-12T23:47:00.000Z","Trincomalee - Batticaloa"
"R008","NB-1003","2025-10-12T00:00:00.000Z","2025-10-12T21:25:00.000Z","2025-10-12T23:52:00.000Z","Trincomalee - Batticaloa"
"R008","NB-1003","2025-10-12T00:00:00.000Z","2025-10-12T21:30:00.000Z","2025-10-12T23:57:00.000Z","Trincomalee - Batticaloa"
"R008","NB-1003","2025-10-12T00:00:00.000Z","2025-10-12T21:35:00.000Z","2025-10-13T00:02:00.000Z","Trincomalee - Batticaloa"
"R008","NB-1003","2025-10-12T00:00:00.000Z","2025-10-12T21:40:00.000Z","2025-10-13T00:07:00.000Z","Trincomalee - Batticaloa"
"R008","NB-1003","2025-10-12T00:00:00.000Z","2025-10-12T21:45:00.000Z","2025-10-13T00:12:00.000Z","Trincomalee - Batticaloa"
"R008","NB-1003","2025-10-12T00:00:00.000Z","2025-10-12T21:50:00.000Z","2025-10-13T00:17:00.000Z","Trincomalee - Batticaloa"
"R008","NB-1003","2025-10-12T00:00:00.000Z","2025-10-12T21:55:00.000Z","2025-10-13T00:22:00.000Z","Trincomalee - Batticaloa"
"R008","NB-1003","2025-10-12T00:00:00.000Z","2025-10-12T22:00:00.000Z","2025-10-13T00:27:00.000Z","Trincomalee - Batticaloa"
"R008","NB-1003","2025-10-12T00:00:00.000Z","2025-10-12T22:05:00.000Z","2025-10-13T00:32:00.000Z","Trincomalee - Batticaloa"
"R008","NB-1003","2025-10-12T00:00:00.000Z","2025-10-12T22:10:00.000Z","2025-10-13T00:37:00.000Z","Trincomalee - Batticaloa"
"R008","NB-1003","2025-10-12T00:00:00.000Z","2025-10-12T22:15:00.000Z","2025-10-13T00:42:00.000Z","Trincomalee - Batticaloa"
"R008","NB-1003","2025-10-12T00:00:00.000Z","2025-10-12T22:20:00.000Z","2025-10-13T00:47:00.000Z","Trincomalee - Batticaloa"
"R008","NB-1003","2025-10-12T00:00:00.000Z","2025-10-12T22:25:00.000Z","2025-10-13T00:52:00.000Z","Trincomalee - Batticaloa"
"R008","NB-1003","2025-10-12T00:00:00.000Z","2025-10-12T22:30:00.000Z","2025-10-13T00:57:00.000Z","Trincomalee - Batticaloa"
"R008","NB-1003","2025-10-12T00:00:00.000Z","2025-10-12T22:35:00.000Z","2025-10-13T01:02:00.000Z","Trincomalee - Batticaloa"
"R008","NB-1003","2025-10-12T00:00:00.000Z","2025-10-12T22:40:00.000Z","2025-10-13T01:07:00.000Z","Trincomalee - Batticaloa"
"R008","NB-1003","2025-10-12T00:00:00.000Z","2025-10-12T22:45:00.000Z","2025-10-13T01:12:00.000Z","Trincomalee - Batticaloa"
"R008","NB-1003","2025-10-12T00:00:00.000Z","2025-10-12T22:50:00.000Z","2025-10-13T01:17:00.000Z","Trincomalee - Batticaloa"
"R008","NB-1003","2025-10-12T00:00:00.000Z","2025-10-12T22:55:00.000Z","2025-10-13T01:22:00.000Z","Trincomalee - Batticaloa"
"R008","NB-1003","2025-10-12T00:00:00.000Z","2025-10-12T23:00:00.000Z","2025-10-13T01:27:00.000Z","Trincomalee - Batticaloa"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T05:00:00.000Z","2025-10-12T05:45:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T05:05:00.000Z","2025-10-12T05:50:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T05:10:00.000Z","2025-10-12T05:55:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T05:15:00.000Z","2025-10-12T06:00:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T05:20:00.000Z","2025-10-12T06:05:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T05:25:00.000Z","2025-10-12T06:10:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T05:30:00.000Z","2025-10-12T06:15:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T05:35:00.000Z","2025-10-12T06:20:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T05:40:00.000Z","2025-10-12T06:25:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T05:45:00.000Z","2025-10-12T06:30:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T05:50:00.000Z","2025-10-12T06:35:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T05:55:00.000Z","2025-10-12T06:40:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T06:00:00.000Z","2025-10-12T06:45:00.000Z","Puttalam - Chilaw"
